"","X.3","X.2","X.1","X","React","Reward","keyResponse","Bank","Subnum","Sex","Race","Ethnicity","Bonus","Condition","OptimChoice","Trial","Block","SubjID"
"4176",4176,4176,476,476,310,250,4,32750,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,76,4,42
"4177",4177,4177,477,477,469,1500,4,34250,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,77,4,42
"4178",4178,4178,478,478,4757,300,3,34550,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,78,4,42
"4179",4179,4179,479,479,410,300,3,34850,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,79,4,42
"4180",4180,4180,480,480,415,300,3,35150,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,80,4,42
"4181",4181,4181,481,481,450,1300,3,36450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,81,4,42
"4182",4182,4182,482,482,391,500,1,36950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,82,4,42
"4183",4183,4183,483,483,424,500,1,37450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,83,4,42
"4184",4184,4184,484,484,393,500,1,37950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,84,4,42
"4185",4185,4185,485,485,430,500,1,38450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,85,4,42
"4186",4186,4186,486,486,374,0,1,38450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,86,4,42
"4187",4187,4187,487,487,344,250,4,38700,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,87,4,42
"4188",4188,4188,488,488,353,250,4,38950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,88,4,42
"4189",4189,4189,489,489,421,250,4,39200,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,89,4,42
"4190",4190,4190,490,490,447,250,4,39450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,90,4,42
"4191",4191,4191,491,491,1240,1500,4,40950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,91,4,42
"4192",4192,4192,492,492,4614,250,4,41200,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,92,4,42
"4193",4193,4193,493,493,7810,250,4,41450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,93,4,42
"4194",4194,4194,494,494,2926,500,1,41950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,94,4,42
"4195",4195,4195,495,495,3576,500,1,42450,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,95,4,42
"4196",4196,4196,496,496,528,500,1,42950,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,96,4,42
"4197",4197,4197,497,497,1301,250,4,43200,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",1,97,4,42
"4198",4198,4198,498,498,387,500,1,43700,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,98,4,42
"4199",4199,4199,499,499,338,0,1,43700,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,99,4,42
"4200",4200,4200,500,500,322,500,1,44200,1005,"Female","White","Not Hispanic or Latino",4.2,"Control",0,100,4,42
"4201",4201,4201,501,501,2621,450,2,450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,1,1,43
"4202",4202,4202,502,502,8494,250,4,700,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,2,1,43
"4203",4203,4203,503,503,8405,300,3,1000,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,3,1,43
"4204",4204,4204,504,504,692,500,1,1500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,4,1,43
"4205",4205,4205,505,505,563,500,1,2000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,5,1,43
"4206",4206,4206,506,506,511,500,1,2500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,6,1,43
"4207",4207,4207,507,507,416,450,2,2950,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,7,1,43
"4208",4208,4208,508,508,611,500,1,3450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,8,1,43
"4209",4209,4209,509,509,536,0,1,3450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,9,1,43
"4210",4210,4210,510,510,923,450,2,3900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,10,1,43
"4211",4211,4211,511,511,374,250,4,4150,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,11,1,43
"4212",4212,4212,512,512,398,300,3,4450,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,12,1,43
"4213",4213,4213,513,513,531,500,1,4950,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,13,1,43
"4214",4214,4214,514,514,337,500,1,5450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,14,1,43
"4215",4215,4215,515,515,343,500,1,5950,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,15,1,43
"4216",4216,4216,516,516,401,500,1,6450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,16,1,43
"4217",4217,4217,517,517,429,0,1,6450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,17,1,43
"4218",4218,4218,518,518,987,450,2,6900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,18,1,43
"4219",4219,4219,519,519,360,500,1,7400,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,19,1,43
"4220",4220,4220,520,520,787,500,1,7900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,20,1,43
"4221",4221,4221,521,521,499,500,1,8400,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,21,1,43
"4222",4222,4222,522,522,556,500,1,8900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,22,1,43
"4223",4223,4223,523,523,704,0,1,8900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,23,1,43
"4224",4224,4224,524,524,727,200,2,9100,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,24,1,43
"4225",4225,4225,525,525,541,500,1,9600,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,25,1,43
"4226",4226,4226,526,526,394,500,1,10100,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,26,2,43
"4227",4227,4227,527,527,410,500,1,10600,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,27,2,43
"4228",4228,4228,528,528,668,500,1,11100,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,28,2,43
"4229",4229,4229,529,529,685,0,1,11100,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,29,2,43
"4230",4230,4230,530,530,988,450,2,11550,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,30,2,43
"4231",4231,4231,531,531,571,500,1,12050,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,31,2,43
"4232",4232,4232,532,532,610,500,1,12550,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,32,2,43
"4233",4233,4233,533,533,712,500,1,13050,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,33,2,43
"4234",4234,4234,534,534,430,500,1,13550,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,34,2,43
"4235",4235,4235,535,535,637,450,2,14000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,35,2,43
"4236",4236,4236,536,536,405,0,1,14000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,36,2,43
"4237",4237,4237,537,537,379,500,1,14500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,37,2,43
"4238",4238,4238,538,538,1060,450,2,14950,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,38,2,43
"4239",4239,4239,539,539,812,250,4,15200,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,39,2,43
"4240",4240,4240,540,540,726,300,3,15500,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,40,2,43
"4241",4241,4241,541,541,419,500,1,16000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,41,2,43
"4242",4242,4242,542,542,404,500,1,16500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,42,2,43
"4243",4243,4243,543,543,378,500,1,17000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,43,2,43
"4244",4244,4244,544,544,357,0,1,17000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,44,2,43
"4245",4245,4245,545,545,522,500,1,17500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,45,2,43
"4246",4246,4246,546,546,566,500,1,18000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,46,2,43
"4247",4247,4247,547,547,429,500,1,18500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,47,2,43
"4248",4248,4248,548,548,402,500,1,19000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,48,2,43
"4249",4249,4249,549,549,632,450,2,19450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,49,2,43
"4250",4250,4250,550,550,458,200,2,19650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,50,2,43
"4251",4251,4251,551,551,398,0,1,19650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,51,3,43
"4252",4252,4252,552,552,812,500,1,20150,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,52,3,43
"4253",4253,4253,553,553,362,500,1,20650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,53,3,43
"4254",4254,4254,554,554,500,500,1,21150,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,54,3,43
"4255",4255,4255,555,555,568,500,1,21650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,55,3,43
"4256",4256,4256,556,556,395,0,1,21650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,56,3,43
"4257",4257,4257,557,557,1145,500,1,22150,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,57,3,43
"4258",4258,4258,558,558,1171,450,2,22600,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,58,3,43
"4259",4259,4259,559,559,381,250,4,22850,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,59,3,43
"4260",4260,4260,560,560,591,1500,4,24350,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,60,3,43
"4261",4261,4261,561,561,439,250,4,24600,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,61,3,43
"4262",4262,4262,562,562,1098,300,3,24900,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,62,3,43
"4263",4263,4263,563,563,609,1300,3,26200,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,63,3,43
"4264",4264,4264,564,564,584,450,2,26650,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,64,3,43
"4265",4265,4265,565,565,557,250,4,26900,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,65,3,43
"4266",4266,4266,566,566,445,250,4,27150,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,66,3,43
"4267",4267,4267,567,567,455,250,4,27400,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,67,3,43
"4268",4268,4268,568,568,1076,1500,4,28900,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,68,3,43
"4269",4269,4269,569,569,756,500,1,29400,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,69,3,43
"4270",4270,4270,570,570,447,250,4,29650,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,70,3,43
"4271",4271,4271,571,571,422,500,1,30150,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,71,3,43
"4272",4272,4272,572,572,588,250,4,30400,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,72,3,43
"4273",4273,4273,573,573,392,500,1,30900,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,73,3,43
"4274",4274,4274,574,574,500,250,4,31150,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,74,3,43
"4275",4275,4275,575,575,491,250,4,31400,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,75,3,43
"4276",4276,4276,576,576,732,0,1,31400,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,76,4,43
"4277",4277,4277,577,577,639,1500,4,32900,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,77,4,43
"4278",4278,4278,578,578,941,250,4,33150,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,78,4,43
"4279",4279,4279,579,579,425,250,4,33400,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,79,4,43
"4280",4280,4280,580,580,841,300,3,33700,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,80,4,43
"4281",4281,4281,581,581,1247,250,4,33950,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,81,4,43
"4282",4282,4282,582,582,454,300,3,34250,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,82,4,43
"4283",4283,4283,583,583,660,250,4,34500,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,83,4,43
"4284",4284,4284,584,584,1263,500,1,35000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,84,4,43
"4285",4285,4285,585,585,613,500,1,35500,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,85,4,43
"4286",4286,4286,586,586,463,500,1,36000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,86,4,43
"4287",4287,4287,587,587,1232,1500,4,37500,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,87,4,43
"4288",4288,4288,588,588,626,500,1,38000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,88,4,43
"4289",4289,4289,589,589,368,0,1,38000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,89,4,43
"4290",4290,4290,590,590,645,250,4,38250,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,90,4,43
"4291",4291,4291,591,591,794,300,3,38550,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,91,4,43
"4292",4292,4292,592,592,613,300,3,38850,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,92,4,43
"4293",4293,4293,593,593,573,1300,3,40150,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,93,4,43
"4294",4294,4294,594,594,1577,250,4,40400,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,94,4,43
"4295",4295,4295,595,595,389,300,3,40700,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,95,4,43
"4296",4296,4296,596,596,386,250,4,40950,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,96,4,43
"4297",4297,4297,597,597,370,300,3,41250,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,97,4,43
"4298",4298,4298,598,598,371,250,4,41500,1006,"Female","White","Hispanic or Latino",2.45,"Control",1,98,4,43
"4299",4299,4299,599,599,373,500,1,42000,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,99,4,43
"4300",4300,4300,600,600,548,450,2,42450,1006,"Female","White","Hispanic or Latino",2.45,"Control",0,100,4,43
"4301",4301,4301,601,601,3773,450,2,450,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,1,1,44
"4302",4302,4302,602,602,2734,300,3,750,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,2,1,44
"4303",4303,4303,603,603,1320,250,4,1000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,3,1,44
"4304",4304,4304,604,604,1042,500,1,1500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,4,1,44
"4305",4305,4305,605,605,1053,500,1,2000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,5,1,44
"4306",4306,4306,606,606,598,500,1,2500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,6,1,44
"4307",4307,4307,607,607,1244,500,1,3000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,7,1,44
"4308",4308,4308,608,608,802,0,1,3000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,8,1,44
"4309",4309,4309,609,609,931,500,1,3500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,9,1,44
"4310",4310,4310,610,610,766,500,1,4000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,10,1,44
"4311",4311,4311,611,611,727,500,1,4500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,11,1,44
"4312",4312,4312,612,612,502,450,2,4950,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,12,1,44
"4313",4313,4313,613,613,408,500,1,5450,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,13,1,44
"4314",4314,4314,614,614,387,450,2,5900,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,14,1,44
"4315",4315,4315,615,615,656,0,1,5900,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,15,1,44
"4316",4316,4316,616,616,1373,450,2,6350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,16,1,44
"4317",4317,4317,617,617,1238,500,1,6850,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,17,1,44
"4318",4318,4318,618,618,1472,500,1,7350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,18,1,44
"4319",4319,4319,619,619,629,500,1,7850,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,19,1,44
"4320",4320,4320,620,620,830,500,1,8350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,20,1,44
"4321",4321,4321,621,621,535,0,1,8350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,21,1,44
"4322",4322,4322,622,622,1060,500,1,8850,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,22,1,44
"4323",4323,4323,623,623,407,500,1,9350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,23,1,44
"4324",4324,4324,624,624,762,500,1,9850,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,24,1,44
"4325",4325,4325,625,625,711,500,1,10350,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,25,1,44
"4326",4326,4326,626,626,413,200,2,10550,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,26,2,44
"4327",4327,4327,627,627,1004,0,1,10550,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,27,2,44
"4328",4328,4328,628,628,2587,250,4,10800,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,28,2,44
"4329",4329,4329,629,629,1556,450,2,11250,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,29,2,44
"4330",4330,4330,630,630,571,500,1,11750,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,30,2,44
"4331",4331,4331,631,631,627,300,3,12050,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,31,2,44
"4332",4332,4332,632,632,831,450,2,12500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,32,2,44
"4333",4333,4333,633,633,710,500,1,13000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,33,2,44
"4334",4334,4334,634,634,2662,500,1,13500,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,34,2,44
"4335",4335,4335,635,635,990,500,1,14000,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,35,2,44
"4336",4336,4336,636,636,466,450,2,14450,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,36,2,44
"4337",4337,4337,637,637,473,0,1,14450,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,37,2,44
"4338",4338,4338,638,638,757,450,2,14900,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,38,2,44
"4339",4339,4339,639,639,419,200,2,15100,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,39,2,44
"4340",4340,4340,640,640,780,300,3,15400,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,40,2,44
"4341",4341,4341,641,641,802,500,1,15900,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,41,2,44
"4342",4342,4342,642,642,895,500,1,16400,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,42,2,44
"4343",4343,4343,643,643,591,500,1,16900,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,43,2,44
"4344",4344,4344,644,644,588,500,1,17400,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,44,2,44
"4345",4345,4345,645,645,989,250,4,17650,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",1,45,2,44
"4346",4346,4346,646,646,1246,0,1,17650,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,46,2,44
"4347",4347,4347,647,647,518,500,1,18150,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,47,2,44
"4348",4348,4348,648,648,367,500,1,18650,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,48,2,44
"4349",4349,4349,649,649,417,500,1,19150,1007,"Female","White","Not Hispanic or Latino",-0.35,"Control",0,49,2,44
